X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0934875,38.88474351,30373322,38.884734,-77.093485,Washington Blvd & 10th St N,classic,167,active,2021/11/07 22:25:33+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.0324259,38.88855994,30373323,38.888553,-77.032427,Jefferson Dr & 14th St SW,classic,168,active,2021/11/07 22:18:10+00,10,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02869145,38.88878613,30373324,38.888774,-77.028694,Smithsonian-National Mall / Jefferson Dr & 12th St SW,classic,169,active,2021/11/07 22:46:50+00,24,0,10,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.12070137,38.87888111,30373325,38.87887,-77.1207,George Mason Dr & Wilson Blvd,classic,170,active,2021/11/07 12:32:56+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.01994455,38.89458033,30373326,38.894573,-77.01994,6th St & Indiana Ave NW,classic,171,active,2021/11/07 19:57:38+00,0,0,16,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08606365,38.89324412,30373327,38.893237,-77.086063,N Veitch St & Key Blvd,classic,172,active,2021/11/07 18:01:17+00,4,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08900642,38.89593542,30373328,38.89593,-77.089006,Langston Blvd & N Adams St,classic,173,active,2021/11/07 22:03:31+00,10,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08095408,38.89054526,30373329,38.89054,-77.08095,15th St & N Scott St,classic,174,active,2021/11/07 21:47:02+00,5,0,6,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.090797,38.88081797,30373330,38.88081,-77.090792,Washington Blvd & 7th St N,classic,175,active,2021/11/07 22:23:00+00,4,0,7,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.11177306,38.88105201,30373331,38.881044,-77.111768,Ballston Metro / Stuart St & 9th St N,classic,176,active,2021/11/07 18:30:53+00,11,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.10936674,38.88263977,30373332,38.882629,-77.109366,Fairfax Dr & N Randolph St,classic,177,active,2021/11/07 22:19:50+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.03741223,38.87982932,30373333,38.879819,-77.037413,Jefferson Memorial,classic,178,active,2021/11/07 22:44:48+00,14,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-76.98524157,38.86661906,30373334,38.866611,-76.985238,Good Hope Rd & 14th St SE,classic,179,active,2021/11/07 04:14:19+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.11681426,38.88392977,30373335,38.883921,-77.116817,Glebe Rd & 11th St N,classic,180,active,2021/11/07 14:07:17+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.10785295,38.88001973,30373336,38.880012,-77.107854,Wilson Blvd & N Quincy St,classic,181,active,2021/11/07 22:58:23+00,13,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.10108278,38.88462007,30373337,38.884616,-77.10108,GMU / Fairfax Dr & Kenmore St,classic,182,active,2021/11/07 19:13:22+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-76.99409943,38.90509464,30373338,38.90509,-76.9941,Gallaudet / 8th St & Florida Ave NE,classic,183,active,2021/11/07 21:46:55+00,17,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04479158,38.90359082,30373339,38.903584,-77.044789,20th & L St NW,classic,185,active,2021/11/07 17:55:21+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02839775,38.90383017,30373340,38.903819,-77.0284,12th & L St NW,classic,186,active,2021/11/07 22:39:58+00,13,0,3,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04656567,38.90154523,30373341,38.901539,-77.046564,21st St & Pennsylvania Ave NW,classic,187,active,2021/11/07 21:08:12+00,0,0,18,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0433727,38.90221308,30373342,38.902204,-77.04337,19th & K St NW,classic,188,active,2021/11/07 16:47:36+00,22,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04036532,38.8031304,30373343,38.803124,-77.040363,Prince St & Union St,classic,189,active,2021/11/07 16:13:31+00,4,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.04335955,38.80472383,30373344,38.804718,-77.043363,Market Square / King St & Royal St,classic,190,active,2021/11/07 20:52:50+00,4,0,10,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.04462973,38.81075003,30373345,38.810741,-77.044633,St Asaph & Pendleton St,classic,191,active,2021/11/07 15:42:05+00,3,0,12,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.04988774,38.80532479,30373346,38.805317,-77.049883,King St & Patrick St,classic,192,active,2021/11/07 18:48:09+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.03352722,38.90200912,30373347,38.902,-77.03353,15th & K St NW,classic,193,active,2021/11/07 22:19:13+00,12,0,14,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0529274,38.80565676,30373348,38.805648,-77.05293,Commerce St & Fayette St,classic,194,active,2021/11/07 18:10:10+00,9,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.0502835,38.8114594,30373349,38.811456,-77.050276,Henry St & Pendleton St,classic,195,active,2021/11/07 21:03:03+00,13,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.05280736,38.81458424,30373350,38.814577,-77.052808,Braddock Rd Metro,classic,196,active,2021/11/07 22:05:55+00,20,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,29,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.06062967,38.80577012,30373351,38.805763,-77.060627,King St Metro South,classic,197,active,2021/11/07 18:27:08+00,17,0,6,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.05152656,38.90660584,30373352,38.9066,-77.05152,24th & N St NW,classic,198,active,2021/11/07 21:20:54+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02606604,38.89592138,30373353,38.895914,-77.026064,10th & E St NW,classic,199,active,2021/11/07 22:44:09+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04891703,38.90088666,30373354,38.90088,-77.048911,22nd & I St NW / Foggy Bottom,classic,200,active,2021/11/07 21:04:01+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.11390941,38.8836804,30373355,38.883669,-77.113905,Utah St & 11th St N,classic,201,active,2021/11/07 20:38:29+00,4,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08777101,38.88497315,30373356,38.884961,-77.08777,Barton St & 10th St N,classic,202,active,2021/11/07 21:06:12+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.07729886,38.88937664,30373357,38.889365,-77.077294,Arlington Blvd & N Queen St,classic,203,active,2021/11/07 19:00:51+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.04943858,38.88826571,30373358,38.888255,-77.049437,Lincoln Memorial,classic,204,active,2021/11/07 23:00:27+00,6,0,16,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04513183,38.89472646,30373359,38.894722,-77.045128,20th St & Virginia Ave NW,classic,206,active,2021/11/07 19:03:47+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01867821,38.90094045,30373360,38.90093,-77.018677,5th St & Massachusetts Ave NW,classic,207,active,2021/11/07 22:51:37+00,4,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07708107,38.94384119,30373361,38.943837,-77.077078,39th & Veazey St NW,classic,208,active,2021/11/07 18:19:30+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08242306,38.95481864,30373362,38.954812,-77.082426,Fessenden St & Wisconsin Ave NW,classic,209,active,2021/11/07 21:54:21+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00213516,38.90548213,30373363,38.90547,-77.00213,3rd & M St NE,classic,210,active,2021/11/07 22:57:43+00,5,0,18,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08032463,38.86384479,30373364,38.863833,-77.080319,Columbia Pike & S Courthouse Rd,classic,211,active,2021/11/07 17:06:15+00,10,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.11254937,38.84713456,30373365,38.847129,-77.11255,Wakefield High School,classic,212,active,2021/11/07 04:14:20+00,7,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.06928063,38.84623138,30373366,38.846222,-77.069275,28th St & S Meade St,classic,213,active,2021/11/07 19:13:34+00,10,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.04157239,38.91881611,30373367,38.918809,-77.041571,18th St & Wyoming Ave NW,classic,214,active,2021/11/07 22:50:14+00,21,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01981191,38.95656659,30373368,38.956556,-77.019814,5th & Kennedy St NW,classic,215,active,2021/11/07 18:46:05+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.02733161,38.94967375,30373369,38.949662,-77.027333,Georgia Ave & Emerson St NW,classic,216,active,2021/11/07 16:59:47+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03268113,38.94248376,30373370,38.942475,-77.032678,14th & Upshur St NW,classic,217,active,2021/11/07 19:34:57+00,15,0,4,3,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03295288,38.95643751,30373371,38.956432,-77.032947,14th St & Colorado Ave NW,classic,218,active,2021/11/07 17:40:37+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.07511135,38.84798442,30373372,38.847977,-77.075104,Troy St & 26th St S,classic,219,active,2021/11/07 19:59:59+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.08593566,38.8444096,30373373,38.8444,-77.085931,Four Mile Run Dr & S Shirlington Rd,classic,220,active,2021/11/07 16:29:06+00,0,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.05116676,38.99968847,30373374,38.999679,-77.051168,Lyttonsville Rd & Lyttonsville Pl,classic,388,active,2021/11/07 20:07:37+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.09351999,38.97988025,30373375,38.979875,-77.093522,Woodmont Ave & Strathmore St,classic,389,active,2021/11/07 19:36:11+00,6,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.03174104,38.90366716,30373376,38.903658,-77.031737,14th & L St NW,classic,390,active,2021/11/07 22:14:25+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.01236201,38.90865244,30373377,38.908643,-77.012365,1st & O St NW,classic,391,active,2021/11/07 22:45:06+00,2,0,12,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00813338,38.83152283,30373378,38.831516,-77.008133,South Capitol & Atlantic St SW,classic,392,active,2021/11/07 04:29:26+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04154613,38.89352067,30373379,38.893511,-77.041544,18th & C St NW,classic,393,active,2021/11/07 19:13:04+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04872686,38.90939963,30373380,38.909394,-77.048728,22nd & P ST NW,classic,394,active,2021/11/07 22:59:51+00,5,0,13,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03871979,38.9956846,30373381,38.995681,-77.038721,East West Hwy & 16th St,classic,395,active,2021/11/07 10:16:43+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2021/11/07 23:02:59+00,,"Montgomery County, MD (South)"
-77.04470314,38.79927317,30373382,38.799267,-77.0447,Royal St & Wilkes St,classic,396,active,2021/11/07 14:36:22+00,1,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.03237341,38.92529601,30373383,38.925284,-77.032375,14th & Girard St NW,classic,397,active,2021/11/07 22:43:51+00,21,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04926655,38.82274747,30373384,38.822738,-77.049265,Potomac Ave & Main Line Blvd,classic,398,active,2021/11/07 21:34:10+00,3,0,16,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.02714286,38.90843374,30373385,38.90843,-77.02714,11th & O St NW,classic,399,active,2021/11/07 22:28:19+00,7,0,8,0,4,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.0260157,38.88432761,30373386,38.884323,-77.02601,10th St & L'Enfant Plaza SW,classic,400,active,2021/11/07 22:41:47+00,22,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.06512201,38.94716351,30373387,38.947156,-77.065115,Connecticut Ave & Yuma St NW,classic,401,active,2021/11/07 22:52:30+00,17,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.00313773,38.89497836,30373388,38.894972,-77.003135,2nd St & Massachusetts Ave NE,classic,402,active,2021/11/07 22:21:23+00,13,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.08603162,38.82844654,30373389,38.828437,-77.086031,Radford St & Osage St,classic,403,active,2021/11/07 04:29:31+00,20,0,3,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.15643084,38.88532477,30373390,38.885321,-77.156427,East Falls Church Metro / Sycamore St & 19th St N,classic,404,active,2021/11/07 13:34:48+00,14,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.13527273,38.88100013,30373391,38.880992,-77.135271,Kennebec St & 11th St N,classic,405,active,2021/11/07 15:29:07+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/07 23:02:59+00,,"Arlington, VA"
-77.06171789,38.81271511,30373392,38.812711,-77.061715,Commonwealth Ave & Oak St,classic,406,active,2021/11/07 10:00:15+00,13,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.0628182,38.82006544,30373393,38.820058,-77.062821,Commonwealth Ave & E Monroe Ave,classic,407,active,2021/11/07 11:25:32+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
-77.01724617,38.89049997,30373394,38.890496,-77.017247,4th St & Madison Dr NW,classic,408,active,2021/11/07 22:52:25+00,25,0,4,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04938253,38.89054485,30373395,38.890539,-77.049383,Henry Bacon Dr & Lincoln Memorial Circle NW,classic,409,active,2021/11/07 19:55:24+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.03832714,38.88810774,30373396,38.888097,-77.038325,17th St & Independence Ave SW,classic,410,active,2021/11/07 18:05:27+00,15,0,2,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/07 23:02:59+00,,"Washington, DC"
-77.04869701,38.7981365,30373397,38.798133,-77.0487,Franklin St & S Washington St,classic,411,active,2021/11/07 16:11:16+00,6,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2021/11/07 23:02:59+00,,"Alexandria, VA"
